country,name,full_name,isin,currency,symbol
united states,Sundial Growers,Sundial Growers Inc,CA86730L1094,USD,SNDL
united states,Blue Hat,Blue Hat Interactive Entertainment,KYG1329V1068,USD,BHAT
united states,Xpel,Xpel Inc,US98379L1008,USD,XPEL
united states,Peloton Interactive,Peloton Interactive Inc,US70614W1009,USD,PTON
united states,Happiness Biotech,Happiness Biotech Group Ltd,KYG4289N1144,USD,HAPP
united states,Ecmoho,Ecmoho Ltd,US27888P1049,USD,MOHO
united states,Safety Insurance,Safety Insurance Group Inc,US78648T1007,USD,SAFT
united states,State Auto,State Auto Financial Corporation,US8557071052,USD,STFC
united states,Federated National,Federated National Holding Co,US31431B1098,USD,FNHC
united states,United Fire,United Fire Group Inc,US9103401082,USD,UFCS
united states,Unico,Unico American Corporation,US9046071083,USD,UNAM
united states,Atlas Financials,Atlas Financial Holdings Inc,KYG062071157,USD,AFH
united states,Health Insurance,Health Insurance Innovations Inc,US42225K1060,USD,HIIQ
united states,United Insurances,United Insurance Holdings Corp,US9107101027,USD,UIHC
united states,Ambac,Ambac Financial Group Inc,US0231398845,USD,AMBC
united states,Mr. Cooper,Mr. Cooper Group Inc,US62482R1077,USD,COOP
united states,1347 Property In,1347 Property In,US68244P1075,USD,PIH
united states,Oxbridge Re,Oxbridge Re Holdings Ltd,KYG6856M1069,USD,OXBR
united states,GWG Holdings Inc,GWG Holdings Inc,US36192A1097,USD,GWGH
united states,James River Group,James River Group Holdings Ltd,BMG5005R1079,USD,JRVR
united states,Conifer Holding Inc,Conifer Holding Inc,US20731J1025,USD,CNFR
united states,NI Holdings,NI Holdings Inc,US65342T1060,USD,NODK
united states,ICC Holding,ICC Holdings Inc,US44931Q1040,USD,ICCH
united states,Goosehead Insurance,Goosehead Insurance Inc,US38267D1090,USD,GSHD
united states,Watford,Watford Hldg Ltd,BMG947871015,USD,WTRE
united states,Positive Physicians,Positive Physicians Holdings Inc,US73740G1067,USD,PPHI
united states,Palomar,Palomar Holdings Inc,US69753M1053,USD,PLMR
united states,Brp Gr,Brp Group Inc,,USD,BRP
united states,Vipshop,Vipshop Holdings Limited,US92763W1036,USD,VIPS
united states,YY A,YY Inc Class A,US98426T1060,USD,YY
united states,Shutterstock,Shutterstock,US8256901005,USD,SSTK
united states,Autohome ADR,Autohome Inc ADR,US05278C1071,USD,ATHM
united states,Alibaba ADR,Alibaba Group Holdings Ltd ADR,US01609W1027,USD,BABA
united states,Wayfair Inc,Wayfair Inc,US94419L1017,USD,W
united states,New Relic Inc,New Relic Inc,US64829B1008,USD,NEWR
united states,Godaddy Inc,Godaddy Inc,US3802371076,USD,GDDY
united states,Snap,Snap Inc,US83304A1060,USD,SNAP
united states,Switch,Switch Inc,US87105L1044,USD,SWCH
united states,Sea,Sea Ltd,US81141R1005,USD,SE
united states,SOGOU,SOGOU Inc,US83409V1044,USD,SOGO
united states,Eventbrite A,Eventbrite Inc Class A,US29975E1091,USD,EB
united states,Anaplan,Anaplan Inc,US03272L1089,USD,PLAN
united states,PICO Holdings,PICO Holdings Inc,US6933662057,USD,PICO
united states,Siebert,Siebert Financial Corp,US8261761097,USD,SIEB
united states,Security National Financial,Security National Financial,US8147853092,USD,SNFCA
united states,Stratus,Stratus Properties Inc,US8631672016,USD,STRS
united states,Virtus,Virtus Investment Partners Inc,US92828Q1094,USD,VRTS
united states,WisdomTree,WisdomTree Investments Inc,US97717P1049,USD,WETF
united states,World Acceptance,World Acceptance Corporation,US9814191048,USD,WRLD
united states,Pensare Acquisition,Pensare Acquisition Corp,US70957E1055,USD,WRLS
united states,Office Properties,Office Properties Income Trust,US67623C1099,USD,OPI
united states,CIM Commercial Trust,CIM Commercial Trust Corp,US1255255846,USD,CMCT
united states,Performant,Performant Financial Corporation,US71377E1055,USD,PFMT
united states,Moneygram,Moneygram Int,US60935Y2081,USD,MGI
united states,The Carlyle,The Carlyle Group LP,US14309L1026,USD,CG
united states,Altisource Portfolio Solutions,Altisource Portfolio Solutions SA,LU0445408270,USD,ASPS
united states,Gladstone Land,Gladstone Land Corporation,US3765491010,USD,LAND
united states,Wheeler REIT,Wheeler Real Estate Investment Trust Inc,US9630257056,USD,WHLR
united states,KBS Fashion,KBS Fashion Group Ltd,MHY460022038,USD,KBSF
united states,Harvest,Harvest Capital Credit Corporation,US41753F1093,USD,HCAP
united states,QIWI,QIWI plc,US74735M1080,USD,QIWI
united states,Capitala Finance Corp,Capitala Finance Corp,US14054R1068,USD,CPTA
united states,China Bat,China Bat Group Inc,US07039P1049,USD,GLG
united states,Tiptree,Tiptree Inc,US88822Q1031,USD,TIPT
united states,Silvrcst As,Silvrcst As,US8283591092,USD,SAMG
united states,NMI Holdings,NMI Holdings Inc,US6292093050,USD,NMIH
united states,National Holdings,National Holdings,US6363752063,USD,NHLD
united states,DelMar Pharma,DelMar Pharmaceuticals Inc,US2470783067,USD,DMPI
united states,IZEA,IZEA Inc,US46604H1059,USD,IZEA
united states,Ability,Ability Inc,KYG8789K1242,USD,ABIL
united states,Jason Industries,Jason Industries Inc,US4711721062,USD,JASN
united states,Cm Finance Inc,Cm Finance Inc,US46090R1041,USD,ICMB
united states,Hennessy Ad,Hennessy Ad,US4258851009,USD,HNNA
united states,Investar Holding,Investar Holding Corp,US46134L1052,USD,ISTR
united states,MMA Capital Management LLC,MMA Capital Management LLC,US55315D1054,USD,MMAC
united states,Wins Finance Holdings,Wins Finance Holdings Inc,KYG972231040,USD,WINS
united states,Virtu Financial Inc,Virtu Financial Inc,US9282541013,USD,VIRT
united states,Brookfield Property,Brookfield Property Partners LP,BMG162491077,USD,BPY
united states,WillScot A,WillScot Corp Class A,US9713751264,USD,WSC
united states,CPI Card,CPI Card Group Inc,US12634H2004,USD,PMTS
united states,Aspen Group,Aspen Group Inc,US04530L2034,USD,ASPU
united states,Moxian,Moxian Inc,US6246973068,USD,MOXC
united states,LM Funding America,LM Funding America Inc,US5020743051,USD,LMFA
united states,RMR Group Inc,RMR Group Inc,US74967R1068,USD,RMR
united states,TMSR,TMSR Holding Company Ltd,US87266C1099,USD,TMSR
united states,Global Self Storage,Global Self Storage Inc,US37955N1063,USD,SELF
united states,Jensyn Acquisition,Peck Company Holdings Inc,US7051631031,USD,PECK
united states,Datasea,Datasea Inc,US2381162062,USD,DTSS
united states,Yintech Investment,Yintech Investment Holdings Ltd,US98585M1080,USD,YIN
united states,FlexShopper Inc,FlexShopper Inc,US33939J3032,USD,FPAY
united states,Hamilton Lane,Hamilton Lane Inc,US4074971064,USD,HLNE
united states,FinTech Acquisition II,FinTech Acquisition Corp II,US46005L1017,USD,IMXI
united states,Foresight Autonomous,Foresight Autonomous Holdings Ltd ADR,US3455231049,USD,FRSX
united states,Redfin,Redfin Corp,US75737F1084,USD,RDFN
united states,China Internet Financial,China Internet Nationwide Financial Services Inc,VGG2120A1012,USD,CIFS
united states,Rekor Systems,Rekor Systems Inc,US7594191048,USD,REKR
united states,Tremont Mortgage,Tremont Mortgage Trust,US8947891060,USD,TRMT
united states,Hexindai,Hexindai Inc,US4282951098,USD,HX
united states,KBL Merger IV,KBL Merger Corp IV,US48242A1043,USD,KBLM
united states,Dragon Victory,Dragon Victory International Ltd,KYG283651076,USD,LYL
united states,Meridian Bank,Meridian Bank,US58958P1049,USD,MRBK
united states,Big Rock Partners,Big Rock Partners Acquisition Corp,US0894821034,USD,BRPA
united states,Lexinfintech,Lexinfintech Holdings Ltd,US5288771034,USD,LX
united states,Nebula Acquisition A,Nebula Acquisition Corp Class A,US6290761005,USD,NEBU
united states,Industrial Logistics Properties,Industrial Logistics Properties Trust,US4562371066,USD,ILPT
united states,Leisure Acquisition,Leisure Acquisition Corp,US52539T1079,USD,LACQ
united states,Victory Capital,Victory Capital Holdings Inc,US92645B1035,USD,VCTR
united states,DFB Healthcare,DFB Healthcare Acquisitions Corp,US00653Q1022,USD,AHCO
united states,Gordon Pointe A,Gordon Pointe Acquisition Corp Class A,US3827881075,USD,GPAQ
united states,Mudrick Capital A,Mudrick Capital Acquisition Corporation Class A,US6247451056,USD,MUDS
united states,Opes Acquisition,Opes Acquisition Corp,US68373P1003,USD,OPES
united states,Senmiao Tech,Senmiao Technology Ltd,US8172251055,USD,AIHS
united states,Golden Bull,Golden Bull Ltd,KYG4027R1048,USD,DNJR
united states,Trinity Merger A,Trinity Merger Corp Class A,US89653L1061,USD,TMCX
united states,Tiberius Acquisition,Tiberius Acquisition Corp,US88633A1079,USD,TIBR
united states,Mogo,Mogo Inc,CA60800C1095,USD,MOGO
united states,VectoIQ,VectoIQ Acquisition Corp,US92243N1037,USD,VTIQ
united states,eXp World,eXp World Holdings Inc,US30212W1009,USD,EXPI
united states,Focus Financial Partners,Focus Financial Partners Inc,US34417P1003,USD,FOCS
united states,LF Capital A,LF Capital Acquisition Corp Class A,US50200K1088,USD,LFAC
united states,Twelve Seas,Twelve Seas Investment Co,KYG9145A1076,USD,BROG
united states,HL Acquisitions,HL Acquisitions Corp,VGG4603R1064,USD,HCCH
united states,American Financial TRS A,American Financial TRS Inc Class A,US02607T1097,USD,AFIN
united states,Forum Merger II A,Forum Merger II Corp Class A,US34986F1030,USD,FMCI
united states,Tottenham Acquisition I,Tottenham Acquisition I Ltd,VGG8959N1069,USD,TOTA
united states,Greenland Acquisition,Greenland Acquisition Corp,VGG4095T1075,USD,GTEC
united states,Allegro Merger,Allegro Merger Corp,US01749N1037,USD,ALGR
united states,Tenzing Acquisition,Tenzing Acquisition Corp,VGG8708A1167,USD,TZAC
united states,Longevity Acquisition,Longevity Acquisition Corp,VGG563721320,USD,LOAC
united states,Trident Acquisitions,Trident Acquisitions Corp,US89615T1060,USD,TDAC
united states,TKK Symphony,TKK Symphony Acquisition Corporation,KYG889501030,USD,TKKS
united states,Arya Sciences A,Arya Sciences Acquisition Corp Class A,KYG3165V1095,USD,ARYA
united states,ChaSerg Tech A,ChaSerg Technology Acquisition Corp Class A,US16166A1034,USD,CTAC
united states,DD3 Acquisition,DD3 Acquisition Corp,VGG2692M1032,USD,DDMX
united states,Alberton Acquisition,Alberton Acquisition Corp,VGG350061088,USD,ALAC
united states,360 Finance,360 Finance Inc,US88557W1018,USD,QFIN
united states,Edtechx,Edtechx Holdings Acquisition Corp,US28138X1037,USD,EDTX
united states,Gores Holdings III A,Gores Holdings III Inc Class A,US38286G1094,USD,GRSH
united states,Sirius Intl,Sirius International Insurance Group Ltd,BMG8196D1011,USD,SG
united states,AMCI Acquisition,AMCI Acquisition Corp Class A,US00165R1014,USD,AMCI
united states,Boxwood Merger,Boxwood Merger Corp,US10319T1016,USD,BWMC
united states,FinTech Acquisition,FinTech Acquisition Corp Class A,US31811A1016,USD,FTAC
united states,CF Finance,CF Finance Acquisition Corp Class A,US12528N1072,USD,CFFA
united states,Medalist Diversified,Medalist Diversified Reit Inc,US58403P1057,USD,MDRR
united states,Jiayin,Jiayin Group Inc,US47737C1045,USD,JFIN
united states,Puhui Wealth Invest,Puhui Wealth Investment Management Co Ltd,KYG7306H1011,USD,PHCF
united states,MDJM,MDJM Ltd,KYG592901097,USD,MDJH
united states,MMTEC,MMTEC Inc,VGG6181K1066,USD,MTC
united states,Schultze Special,Schultze Special Purpose Acquisition Corp,US80821R1095,USD,SAMA
united states,Gores Metropoulos,Gores Metropoulos Inc,US3828721098,USD,GMHI
united states,Wealthbridge Acquisition,Wealthbridge Acquisition Ltd,VGG4887W1106,USD,HHHH
united states,Monocle Acquisition,Monocle Acquisition Corp,US6097541063,USD,MNCL
united states,Futu,Futu Holdings Ltd,US36118L1061,USD,FUTU
united states,Diamondpeak A,Diamondpeak Holdings Corp Class A,US25280H1005,USD,DPHC
united states,Tuscan,Tuscan Holdings Corp,US90069K1043,USD,THCB
united states,Up Fintech,Up Fintech Holding Ltd,US91531W1062,USD,TIGR
united states,Hennessy Capital IV A,Hennessy Capital Acquisition Corp IV Class A,US42589C1045,USD,HCAC
united states,Crescent Acquisition,Crescent Acquisition Corp Class A,US22564L1052,USD,CRSA
united states,8i Enterprises,8i Enterprises Acquisition Corp,VGG2956M1041,USD,JFK
united states,Puyi ADR,Puyi Inc ADR,US69373Y1091,USD,PUYI
united states,Andina Acquisition III,Andina Acquisition Corp III,KYG044151085,USD,ANDA
united states,Acamar Partners A,Acamar Partners Acquisition Corp Class A,US0042851024,USD,ACAM
united states,South Plains Financial,South Plains Financial Inc,US83946P1075,USD,SPFI
united states,Act II Global A,Act II Global Acquisition Corp Class A,KYG0080J1040,USD,ACTT
united states,9F,9F Inc,US65442R1095,USD,JFU
united states,Alerus Fin,Alerus Financial Corp,US01446U1034,USD,ALRS
united states,Oportun Financial,Oportun Financial Corp,US68376D1046,USD,OPRT
united states,Q And K Intl,Q And K International Group Ltd,US74738J1025,USD,QK
united states,Preformed Line,Preformed Line Products Company,US7404441047,USD,PLPC
united states,Partner ADR,Partner Communications Company Ltd,US70211M1099,USD,PTNR
united states,Socket Mobile,Socket Mobile Inc,US83368E2000,USD,SCKT
united states,Superconductor,Superconductor Technologies Inc,US8679316021,USD,SCON
united states,SeaChange,SeaChange International Inc,US8116991071,USD,SEAC
united states,Shenandoah,Shenandoah Telecommunications Co,US82312B1061,USD,SHEN
united states,Sierra Wireless,Sierra Wireless Inc,CA8265161064,USD,SWIR
united states,Technical Communications,Technical Communications,US8784091014,USD,TCCO
united states,TESSCO,TESSCO Technologies Incorporated,US8723861071,USD,TESS
united states,Spok Holdings,Spok Holdings Inc,US84863T1060,USD,SPOK
united states,VOXX,VOXX International Corporation,US91829F1049,USD,VOXX
united states,Wi-LAN,Wi-LAN Inc,CA7477131055,USD,QTRH
united states,Westell Tech,Westell Technologies Inc,US9575412047,USD,WSTL
united states,DASAN Zhone,DASAN Zhone Solutions Inc,US23305L2060,USD,DZSI
united states,LM Ericsson B ADR,Telefonaktiebolaget LM Ericsson B ADR,US2948216088,USD,ERIC
united states,Vodafone Group ADR,Vodafone Group PLC ADR,US92857W3088,USD,VOD
united states,VEON,VEON Ltd,US91822M1062,USD,VEON
united states,Pareteum,Pareteum Corp,US69946T2078,USD,TEUM
united states,Otelco,Otelco Inc,US6888233011,USD,OTEL
united states,Applied Opt,Applied Opt,US03823U1025,USD,AAOI
united states,Vislink Tech,Vislink Technologies Inc,US92836Y2019,USD,VISL
united states,Sunworks,Sunworks Inc,US86803X2045,USD,SUNW
united states,Millicom,Millicom International Cellular SA,LU0038705702,USD,TIGO
united states,Resonant Inc,Resonant Inc,US76118L1026,USD,RESN
united states,Cps Technologies,Cps Technologies,US12619F1049,USD,CPSH
united states,Anterix,Anterix Inc,US03676C1009,USD,ATEX
united states,Xcel Brands Inc,Xcel Brands Inc,US98400M1018,USD,XELB
united states,Acacia Com,Acacia Communications Inc,US00401C1080,USD,ACIA
united states,Airgain,Airgain Inc,US00938A1043,USD,AIRG
united states,Casa Systems,Casa Systems Inc,US14713L1026,USD,CASA
united states,Zoom Video,Zoom Video Communications Inc,US98980L1017,USD,ZM
united states,Sonim Technologies,Sonim Technologies Inc,US83548F1012,USD,SONM
united states,Cambium Networks,Cambium Networks Corp,KYG177661090,USD,CMBM
united states,PAM,PAM Transportation Services Inc,US6931491061,USD,PTSI
united states,Saia,Saia Inc,US78709Y1055,USD,SAIA
united states,Star Bulk Carriers,Star Bulk Carriers Corp,MHY8162K2046,USD,SBLK
united states,Seanergy Maritime,Seanergy Maritime Holdings Corp,MHY737603016,USD,SHIP
united states,Sino-Global,Sino-Global Shipping America Ltd,US82935V1098,USD,SINO
united states,SkyWest,SkyWest Inc,US8308791024,USD,SKYW
united states,Top Ships,Top Ships Inc,MHY8897Y1648,USD,TOPS
united states,Torm A,Torm PLC Class A,GB00BZ3CNK81,USD,TRMD
united states,Universal Logistics,Universal Logistics Holdings Inc,US91388P1057,USD,ULH
united states,USA Truck,USA Truck Inc,US9029251066,USD,USAK
united states,Golden Ocean,Golden Ocean Group Ltd,BMG396372051,USD,GOGL
united states,Werner,Werner Enterprises Inc,US9507551086,USD,WERN
united states,Willis Lease,Willis Lease Finance Corporation,US9706461053,USD,WLFC
united states,Air Transport Services,Air Transport Services Group Inc,US00922R1059,USD,ATSG
united states,Old Dominion Freight Line,Old Dominion Freight Line Inc,US6795801009,USD,ODFL
united states,Patriot Transportation,Patriot Transportation Holding Inc,US70338W1053,USD,PATI
united states,Daseke,Daseke Inc,US23753F1075,USD,DSKE
united states,Pyxis Tankers Inc,Pyxis Tankers Inc,MHY717261066,USD,PXS
united states,EuroDry,EuroDry Ltd,MHY235081079,USD,EDRY
united states,Grindrod Shipping,Grindrod Shipping Holdings Ltd,SG9999019087,USD,GRIN
united states,Mesa Air,Mesa Air Group Inc,US5904791358,USD,MESA
united states,Navios Maritime,Navios Maritime Containers Inc,MHY621511085,USD,NMCI
united states,Castor Maritime,Castor Maritime Inc,MHY1146L1092,USD,CTRM
united states,Taiwan Semiconductor,Taiwan Semiconductor Manufacturing,US8740391003,USD,TSM
united states,Signet Jewelers,Signet Jewelers Ltd,BMG812761002,USD,SIG
united states,Tegna,Tegna Inc,US87901J1051,USD,TGNA
united states,Yum China Holdings,Yum China Holdings Inc,US98850P1093,USD,YUMC
united states,LATAM Airlines ADR,LATAM Airlines Group SA ADR,US51817R1068,USD,LTM
united states,Vuela,Vuela Compania de Aviacion SAB de CV,US21240E1055,USD,VLRS
united states,Avianca Hldgs Adr Rep 8 Prf,Avianca Hldgs Adr Rep 8 Prf,US05367G1004,USD,AVH
united states,Qiagen,Qiagen NV,NL0012169213,USD,QGEN
united states,LG Display,LG Display Co Ltd,US50186V1026,USD,LPL
united states,Pure Storage Inc,Pure Storage Inc,US74624M1027,USD,PSTG
united states,Teledyne Technologies,Teledyne Technologies Incorporated,US8793601050,USD,TDY
united states,BWX Tech,BWX Technologies Inc,US05605H1005,USD,BWXT
united states,Vectrus Inc,Vectrus Inc,US92242T1016,USD,VEC
united states,Kirkland Lake Gold,Kirkland Lake Gold Ltd,CA49741E1007,USD,KL
united states,Buenaventura Mining ADR,Compania de Minas Buenaventura SAA ADR,US2044481040,USD,BVN
united states,Alamos Gold,Alamos Gold Inc,CA0115321089,USD,AGI
united states,B2Gold,B2Gold Corp,CA11777Q2099,USD,BTG
united states,McEwen Mining Inc.,McEwen Mining Inc,US58039P1075,USD,MUX
united states,First Majestic Silver,First Majestic Silver Corp,CA32076V1031,USD,AG
united states,Osisko Gold Ro,Osisko Gold Royalties Ltd,CA68827L1013,USD,OR
united states,Linde PLC,Linde PLC,IE00BZ12WP82,USD,LIN
united states,TC Energy,TC Energy Corp,CA87807B1076,USD,TRP
united states,Encana,Encana Corporation,CA2925051047,USD,ECA
united states,BCE Inc.,BCE Inc,CA05534B7604,USD,BCE
